Pu,Ca,NAC,EXA,GPe,GPi,SNc,RN,SNr,PBP,VTA,VeP,HN,HTH,MN,STH,sample_n,tr
-1.097225,-0.36541244,0.109060735,0.3638731,-0.4720903,0.32516015,0.55005187,1.028176,0.33169776,-0.46889344,-0.22642156,-1.3511341,-0.89627904,-0.08045747,0.27704963,-0.5967516,382,286.5
-1.2238895,-0.37083903,-0.045590963,-0.21826978,-0.28519008,0.10976047,-0.43330956,-0.29765207,-0.2423277,2.4621034,-1.4158936,-0.8986305,0.42261106,0.59000736,0.6113361,-0.4832779,383,287.25
-1.9476211,-1.29549,-0.007010375,-0.3642548,-0.762477,-0.64236253,0.70299983,-0.92828244,-1.1320512,0.026584374,1.3207746,-0.61216986,0.3657089,0.5683717,-0.56999373,-1.6527598,384,288.0
-2.9139385,-1.6712222,0.033091478,-0.29869753,-1.5450938,0.6121949,-0.7480703,-1.0705358,0.06891323,-2.2252884,0.047559507,-0.936808,-0.70664126,-0.6320672,-1.2687286,-0.15527724,385,288.75
-2.0301967,-1.5476633,-0.09163674,-1.1116427,-0.4571918,0.82765454,-0.78316694,-0.035089172,0.51119214,-0.5230888,-0.1849052,-0.4277788,-0.55074173,-0.9024984,-0.19168606,-0.34520084,386,289.5
-1.6910009,-1.3858864,0.7757521,-0.2820617,0.73187715,-0.89293534,-0.98032045,-0.8229622,-0.14799772,0.19354354,-0.9085975,-0.7747983,-1.0242082,-0.20441155,1.7259437,2.0733037,387,290.25
-1.6087247,-2.3661017,-0.123120695,-1.6796467,-0.542925,0.13264473,0.3660596,-1.4227974,-1.6172552,-1.3180734,0.56185114,-1.6825005,-0.005651456,0.9900551,-0.4848028,-0.42385605,388,291.0
-1.3695116,-2.0398116,-0.41810536,-0.9943967,-0.48511532,-1.1714128,1.2921658,-0.026975458,-1.9492729,-1.955707,0.19238514,-1.0936168,0.16965221,0.53153765,-1.0076048,-0.35861337,389,291.75
0.013463383,-1.3424275,0.34666854,-1.0301495,0.2732802,0.37557444,-0.41804892,2.3377764,-0.52406055,0.7645092,1.0152162,-0.08202377,-1.8072255,-0.76413465,-0.8665583,-0.31722796,390,292.5
-0.59619665,-0.90709573,0.033412986,-0.30486837,0.0041037756,0.395941,-1.172529,1.0007263,0.8881235,0.36767206,0.30526766,-0.1915061,-0.67988795,0.22390614,0.6341838,0.25483832,391,293.25
-0.88235474,-0.44769228,0.33152643,1.4590391,0.3137827,0.04109274,0.19234799,0.15094666,0.20827109,-1.069563,0.06115793,-0.35830685,1.0977623,1.4158937,-0.5295774,0.12456612,392,294.0
-0.23426287,0.17821887,0.7400886,-0.4324363,-1.2490866,0.35538775,1.5006114,0.44111723,-0.8608782,2.3340876,-0.06281535,-0.39528173,-0.056297492,0.48885798,-1.050972,0.6608711,393,294.75
-0.26586783,0.048723206,0.5856878,0.38543925,-0.20347142,-0.5173309,-0.68128765,0.004425661,0.78519934,-1.8360574,0.6462453,0.16078779,-1.506016,-0.6099809,-0.5147397,0.33290327,394,295.5
-0.81979764,-0.06263749,1.0049459,-0.39130792,0.2809302,0.36439458,-1.5195477,-0.588771,-1.8643371,0.17313024,-0.42255205,-2.081332,0.12044035,0.042552873,-0.81157637,2.4487238,395,296.25
-0.79724985,-0.24964555,1.2865999,-0.14778219,-0.5919919,-0.7469827,-0.9500643,-0.3921452,0.855484,-1.9487928,-0.3528433,-1.1986252,0.3706316,0.9816459,1.3069057,2.2889538,396,297.0
0.37814426,-0.3801152,0.9980767,-0.15783368,1.38663,-0.088419825,-0.54673195,-1.0607098,1.6840656,0.4392916,-0.63358325,0.16331284,0.37325191,0.45994008,-0.35488448,0.25977373,397,297.75
-0.57889825,-0.08346255,0.49281213,-0.2988884,0.26125884,1.0229874,0.17369767,-1.0378966,1.7518588,-1.3916043,0.9297081,-0.967855,-0.04724276,0.48120946,-1.1410234,0.33100122,398,298.5
-0.8050831,-0.50872964,0.86946684,-0.06679781,-1.9581699,-1.0867995,0.11167873,-0.28903782,-1.9599242,1.1334517,-0.6315868,-1.643159,0.427433,-0.32825294,-0.2920704,-0.9083637,399,299.25
-0.10898541,0.12775637,0.9714153,0.51450217,1.0304714,-0.22179888,-0.16362621,1.1532272,-0.8522612,0.901668,0.94405454,-0.10557293,-0.7401159,-0.7045381,-0.6366114,1.0926714,400,300.0
0.4279452,0.07093969,1.015877,0.21372117,-0.1598242,0.025042294,-0.2895612,0.4095317,-0.25851032,0.05124596,-0.8422036,0.52784145,0.97044563,0.48830867,2.0176373,-0.22551273,401,300.75
-0.37705633,-0.5066889,0.81514823,-0.2258243,0.7537788,-0.46609238,0.06950975,-1.1943489,-1.3517735,0.58352333,-0.21372181,-0.18156828,1.1148485,0.81436425,-0.4331222,1.6413313,402,301.5
-0.56587005,-0.6329842,0.5831236,-0.77681077,0.5228076,0.6270464,0.24857095,2.7250745,-1.0668864,-0.23697357,0.44173083,-1.2227311,-0.28264257,-0.5360028,-0.53925633,0.1776834,403,302.25
-0.64542645,-0.42004922,1.4097598,-0.83199847,-1.1177658,0.48472047,0.9857677,1.086895,-0.41418794,1.3860799,-0.14025158,0.40453127,-0.67443806,-0.6552382,-1.0269629,0.5776658,404,303.0
0.28882357,-0.2589681,1.6440506,0.47237182,1.8615528,-1.1941621,-0.29874685,0.38632333,-1.3228369,0.27138522,-0.4076137,-1.1333023,-0.17076854,0.6881846,0.20474488,1.3136421,405,303.75
-0.0028286704,0.062034544,0.12788053,0.9248474,0.882847,-0.0118992105,0.7117252,0.6822894,1.2447124,-0.6505032,-0.9372204,0.1028004,-0.08553932,1.3153641,-0.23230648,1.4018649,406,304.5
0.5899138,0.1052616,0.98960775,0.60819405,-0.117002204,0.77349365,0.7042971,1.0127388,-0.3791713,1.026825,-0.009573247,-0.26237786,0.5353611,0.75424653,-1.580552,-1.1304331,407,305.25
0.7145113,0.28865194,0.71566993,0.7837768,0.33601892,0.24093653,0.2728638,-0.13334939,-0.620859,2.1103184,-0.7510452,0.37602866,-1.4633085,-0.68957907,-0.27544343,1.4307396,408,306.0
-0.6575299,0.25117612,0.82570297,0.3679764,0.29562795,0.09787625,1.4407825,0.76519156,-1.6378034,-0.3863781,-1.0393189,-0.84354717,0.21503441,-0.53486186,-0.03384511,0.06625927,409,306.75
0.27587697,0.43206188,0.97127414,0.947845,1.0670931,0.21583429,-0.5099823,0.9252266,0.22491083,0.65444523,-1.3874805,-1.3020443,0.2944649,0.075048566,-0.17493355,0.8972713,410,307.5
1.369974,0.57793003,0.9485022,0.525317,0.20311458,0.8217199,-0.14504564,-0.06649029,0.8543183,0.03361758,0.1123713,0.042922113,0.47604018,0.20594689,0.38645893,-1.3060505,411,308.25
0.9631895,0.085085884,0.89133704,0.08631231,1.1559265,0.96909624,-0.44364604,-0.39322525,0.9934933,0.7551505,1.6892288,1.012757,-0.06579411,0.7506969,-1.6100311,-1.1114047,412,309.0
0.40449986,0.36643282,1.072258,-0.17737998,-1.4681926,-0.4747845,-1.0106046,-1.103939,0.084478706,-0.50540936,1.7087897,-0.10014,-1.5979278,-1.3125329,-0.94701433,0.9208662,413,309.75
1.6514267,0.71030134,0.8542934,-0.3495752,1.2769655,0.48368642,0.6628117,0.59543586,0.6118535,0.9219225,1.0389799,0.80168843,0.23305084,-0.5142545,-0.3539166,1.2123922,414,310.5
0.24734546,0.26096252,0.7162423,0.50538903,0.8990614,-0.17740913,-0.039114058,0.8013608,-0.51251787,0.31847933,0.3293111,0.30130938,0.6557859,0.26740277,0.065461434,-0.28268,415,311.25
0.9506508,0.5039524,0.22260685,0.10022852,-1.0672269,0.23230435,1.8503432,2.4736547,1.5921127,-0.61759466,-0.78570044,-0.255491,-0.5234612,0.7460486,0.94985527,-0.0716784,416,312.0
1.013616,0.2944032,0.551969,0.9859038,1.1305901,1.7992985,-0.12214076,0.3654595,0.7756681,-0.38212416,1.6586795,0.6925386,-0.9039306,1.6622665,-0.23353074,-0.54900426,417,312.75
0.3734117,0.32696262,0.14987618,1.0785937,-0.19918923,0.57901496,0.42793205,0.627838,0.8793465,-0.6917439,0.31858626,-0.15384291,-0.75397706,0.592909,0.13876547,0.39816234,418,313.5
-0.22490649,-0.59054565,0.05707104,0.093341984,-0.18647644,-0.31699255,0.1944404,0.05845561,0.032045223,-1.1330037,2.1754303,0.371052,0.22269371,-0.41859856,-1.2636799,-0.35939223,419,314.25
0.23535082,-0.12942609,0.6923647,-0.3170033,0.4442114,0.4983731,0.85224426,1.7702645,-0.18468288,-1.6611859,0.75004965,0.21236393,-0.6255673,-0.5779782,-0.79991966,0.61448467,420,315.0
0.7149736,-0.067739405,0.87695557,-0.46044365,0.15386927,1.2376677,-0.82050943,-0.6738596,-0.83244437,1.4766665,-0.13510172,0.43158767,-2.2476048,-0.3658899,0.12093519,0.37490353,421,315.75
0.2576266,-0.8867809,1.253681,0.53323734,-0.50976026,0.061039653,0.42958507,1.0493295,-1.3583335,2.1256382,0.3390135,0.20693873,-0.90992314,0.41664067,1.3472593,-0.4038274,422,316.5
-0.22384574,-0.722314,0.75920635,0.9229707,0.5137748,-1.4582527,2.1914823,-0.4256011,1.7049338,0.37608922,-0.40596703,0.34507447,2.2927158,0.97598344,1.3371094,-0.77317244,423,317.25
-0.03606555,-1.1141868,0.4047825,0.16192107,0.18665487,1.0869794,2.525842,0.013118925,2.4318254,0.6610587,0.5788236,-0.6190065,0.40409848,1.6768452,-0.2162027,-0.5715416,424,318.0
-0.74750334,-0.583403,0.9671024,-1.4103403,-0.4629237,1.7013472,0.14888172,0.26619825,-0.43391335,-2.111498,0.65516204,0.92823905,-0.2904957,0.17585985,0.2162027,0.22633258,425,318.75
-0.7661617,-1.2196107,0.22322634,-1.9672272,-1.0083467,-0.07470726,-1.4071854,-0.3080313,-2.0750082,-0.066270925,-0.43598905,-0.4333432,-0.8601764,-0.2296672,-0.3384982,-0.025349379,426,319.5
-1.1155841,-1.1079253,0.61462325,-1.1825916,1.919697,-0.76971704,-0.58459055,-0.7491222,-0.124089524,0.21943027,-1.2031834,-0.27322438,1.249026,-0.24858429,0.6265714,0.5456019,427,320.25
-0.105041586,-0.9409075,0.35770166,-1.5512041,0.7191197,0.827085,0.6183341,-2.4275541,0.15876327,0.21066712,-2.142325,1.4202657,-0.21697249,-0.07290754,1.8537954,-1.0440468,428,321.0
-0.25629386,-1.0652548,0.6792222,-1.5672356,-0.6474598,-1.0577558,1.2944953,-1.3683196,-1.6911511,0.10434665,-1.7514468,-0.8308909,-0.0142022865,1.012395,0.044036835,0.582675,429,321.75
-0.89084077,-0.52064955,0.2745495,0.43733478,-0.88416284,0.21746781,-0.017924951,1.5711625,0.90485466,-0.90132767,-0.39123854,-1.1158783,0.66166997,0.38196167,-1.0033513,1.7211753,430,322.5
0.49776438,0.36791703,0.35810158,-0.5689742,-1.3667356,-0.0923013,-1.437595,1.8486356,-2.5266583,0.70164144,1.0146674,0.050052598,-0.039715238,-0.8749609,-0.85746,1.9490491,431,323.25
0.549442,0.3405986,0.65406644,1.1278969,1.9631882,0.6003556,0.5032657,0.913899,0.0873358,0.20373602,-0.22381704,-1.3955835,-1.0060599,-0.123728715,-1.1955345,0.73173785,432,324.0
-0.2468015,0.75478065,0.66026914,0.5420165,-0.5535636,-0.7253873,-1.0964421,0.41703954,0.06674183,0.7179539,-0.21865642,-0.3269157,-0.5506487,-0.19214292,0.89172894,-0.28641847,433,324.75
-0.04710824,0.8382664,0.41296127,1.6783586,0.40823644,0.2532104,0.951794,1.8811958,1.0799606,-1.4205823,-1.699846,-0.57331955,1.7832552,1.2856433,0.012478063,-0.041311618,434,325.5
0.7920549,1.0680377,0.88327587,0.14097518,-0.72549844,0.68910515,-0.25393447,-0.8660334,1.9094107,1.4826616,1.5413413,1.8883526,0.20348342,-0.30454674,-0.29673722,-1.4190897,435,326.25
0.8232519,1.9194531,0.100489885,1.310891,-0.39962745,0.74395543,-1.4655217,0.80565476,1.3523678,0.5446989,1.5597774,0.6139293,-1.6183474,-0.86049485,-0.95587194,0.94939655,436,327.0
-1.794873,0.111012846,0.30386135,0.16629472,0.42342487,0.01486652,-1.0912459,0.63018256,-0.7249717,-1.1935062,0.6009621,-2.0336962,-0.026241671,0.6649573,0.61840445,0.89526266,437,327.75
-0.26227757,0.41592133,1.6546916,0.18530029,0.34563157,-0.74512434,0.41713524,1.5206361,1.027847,0.51444477,-0.7680715,-0.43849385,1.4398576,0.83098537,1.3712318,1.3304324,438,328.5
-0.15149705,0.17979582,0.8248091,-0.18189679,1.4998184,-0.034813434,2.025938,-0.67491335,0.2492076,0.835658,-1.2698786,-1.2503405,-0.81074744,1.1702251,-0.55388474,0.11851572,439,329.25
0.9895722,0.38076454,0.9115056,0.037979323,-0.34581,-0.07694023,-1.0222313,0.6364522,-0.8854264,-1.9568924,0.7718922,0.079007626,-1.3273091,0.24514736,-1.2942184,0.9079456,440,330.0
0.10370885,0.8468005,2.1201522,1.0818223,0.3117308,0.14569789,0.22190672,0.30758345,-1.6369349,-2.0622997,0.19680315,-0.38944277,-0.74882954,-0.05210297,0.011829308,-1.1619066,441,330.75
0.17774385,0.094918646,0.8341327,0.24018583,-0.50014764,-0.23171988,-0.6127055,0.4248635,0.40006244,-1.9531375,-0.07547206,-0.85364735,-0.8760764,0.11110793,-0.5585673,0.45803508,442,331.5
0.4606653,0.61387527,0.9551989,2.4030669,1.2104576,0.69304657,0.9846169,0.3302386,0.92174584,-1.0115504,-0.5504752,-0.3060424,0.49086267,0.34238088,-0.016443837,0.75649697,443,332.25
0.81560904,0.85589117,1.0070239,0.5577299,0.88092893,-0.579,0.79680246,-0.31301016,-0.56721413,1.6980705,-1.0423162,0.9792274,-0.9643523,0.90365344,0.24260807,0.50780743,444,333.0
-0.13653775,-0.06147797,0.99940974,0.11888419,-0.31474173,0.54189366,0.14447372,-0.58418727,-1.1887361,0.3426588,0.36957362,0.7940127,-0.87963474,1.1658868,-1.232979,-1.2819227,445,333.75
-0.7696703,-0.20961878,0.36665672,-0.35843384,-1.1221372,1.5782939,0.9043243,1.3680035,0.22305943,-0.772569,0.015282756,-1.4689262,0.09022948,0.29599673,-0.9246323,0.7280404,446,334.5
1.2935183,0.22844945,-0.55715233,-0.1942862,-0.54736334,0.13460794,-2.094569,0.49066883,0.268133,0.83168197,0.6235472,0.3508013,-0.19566905,-1.9824483,-0.60823363,0.14430782,447,335.25
2.6271276,1.1806043,0.24550427,1.219235,1.9049547,-0.84118724,-0.25387868,2.0296135,1.5418049,0.0077478676,0.6811158,1.728257,0.13498375,-1.3718195,1.0896252,-0.5876924,448,336.0
1.799524,0.75603294,-0.838077,1.1555226,0.24328251,-0.102042474,-0.42262432,-1.270797,2.2219772,0.104091406,-1.3681027,0.6146872,0.506817,-0.48916787,1.6773498,-0.3023479,449,336.75
1.5596309,1.566494,-1.4281404,1.3714862,1.5268945,-2.8825462,0.6219191,0.6238865,1.4565262,-0.18615869,-2.1674068,-0.21511713,1.680591,0.29440504,-0.21166143,0.8289624,450,337.5
1.5386335,1.374384,-0.7295338,1.9375021,1.6228201,1.1360599,0.36262804,-1.1891067,1.1653764,-0.033867143,1.4338454,-0.4447195,0.016062848,-0.56304735,-1.3719852,-0.21023916,451,338.25
0.6608753,1.0449864,-0.5745528,0.7050508,0.24954969,-0.5576144,-0.2616764,1.0596824,-0.57096267,-0.8519024,-0.0783026,0.031947974,-1.9721178,-1.3279567,0.45512754,0.03908986,452,339.0
-0.12829652,0.5421703,-0.6635547,-0.15105847,0.17840272,0.09895527,-1.0253072,0.62897074,-0.176523,-2.069276,0.8051376,-1.2963483,-1.0763348,-1.3361827,-0.562758,-0.3887752,453,339.75
0.057688557,0.67463434,-0.45751715,-1.0240899,0.18087836,-1.3888956,-0.45613074,2.246708,0.87445515,-1.0040181,-0.9761376,-0.12174026,0.7108508,-0.873665,1.0719467,1.2231321,454,340.5
0.52175367,-0.48284906,-0.3735181,-0.23439668,0.54939294,-0.16865706,-1.7521396,2.0751872,0.6009965,0.075748734,-0.36636102,1.7134392,1.5698333,-0.3378453,0.9568608,-1.6711078,455,341.25
-0.46556106,-0.52120614,-0.65085137,-0.3379651,-0.30269805,-2.1407788,1.3810931,0.8452486,-0.6288589,0.76959693,-0.021385096,1.8429286,-0.045010086,-0.4249935,-0.62639874,-1.9597973,456,342.0
-1.4459401,-0.56888574,0.040807597,-2.0811017,-0.4473338,-1.2571651,-1.3950216,-0.8808646,-1.445555,-0.013805497,0.07881381,0.46379858,-0.17049721,-1.4765044,1.0262984,0.6440808,457,342.75
-0.01637365,-0.2534952,0.00089394045,-0.9118855,-0.54294735,0.3118822,0.67916036,-1.3129725,-0.20319688,1.2377927,0.23369163,0.8040588,-0.8627889,-1.6424339,0.31474018,0.74390423,458,343.5
0.52501756,-0.39579198,1.0305722,-0.039219856,-0.6354607,0.88494754,-0.74814004,1.3697948,2.0927906,1.5875131,-0.9205923,-0.5571484,0.85230774,-0.0643857,1.9611329,0.53250915,459,344.25
-0.39799938,-0.27691755,0.050601736,-0.9422785,-0.096104175,-0.460982,2.1396742,1.5647084,0.1896428,1.5534475,0.25237533,1.2771765,0.8876119,0.39342743,0.67627436,-0.9305485,460,345.0
-0.6844838,-0.04468806,0.0561771,0.5611493,-0.044472437,-0.6230151,1.5426618,-0.4940671,-0.45887294,-1.660925,0.17734455,-1.1595004,1.5482043,0.27626267,-1.0894579,1.0921713,461,345.75
0.3312264,-0.18749505,0.3289544,-1.0535127,0.26788285,0.04034342,0.38860178,0.5056845,-2.2620451,-1.5806047,0.85224503,0.16428728,-0.69662523,-0.3756513,-1.8412362,0.3154571,462,346.5
-0.22199623,-0.7779248,0.26644132,-0.36571798,-1.3362249,0.36428967,1.3542336,-0.26830572,0.52694046,0.033356667,-0.015385,-0.11609078,-2.173283,-1.0616386,-0.3923762,0.074252695,463,347.25
-1.1382407,-0.73534703,0.7145407,-0.82818145,-1.4957815,0.547049,-0.32536927,-0.022892259,-1.5148796,-0.266496,-0.16184653,-1.1222122,-1.1003128,-0.5719072,-0.1602267,0.90342003,464,348.0
0.52496314,-0.011479289,0.3119225,-0.05187963,-0.820822,1.7316798,1.426603,1.7708967,1.1915017,1.5113447,-2.5323956,-0.90500695,0.7939016,0.34840956,1.4643124,-0.55698127,465,348.75
0.5467222,-0.19755973,0.2658924,-0.6727016,-0.018957658,-0.5610762,-0.09613912,-0.06143239,2.016609,0.8568143,-0.5168316,1.0336457,0.59639525,0.5277486,0.7085499,-2.189606,466,349.5
-0.23219576,-0.33229643,0.8420997,-0.40905705,-0.524971,0.00046457874,-0.91855264,0.14488772,1.3541963,1.5611045,0.34267813,-1.1928171,-1.3604736,-0.33429572,-1.5101308,-0.065341055,467,350.25
-0.9611496,-0.66238976,0.15019768,-0.44072238,-0.6786619,-0.6468285,-0.7529177,0.7234639,1.0198929,0.051705386,0.12201989,-0.8604453,-1.5553132,-1.6198968,-0.44920504,1.0419644,468,351.0
-1.2136627,-0.8594161,-0.109060735,-1.751343,0.7366723,-1.0060228,1.3574837,0.6274692,-0.61802477,0.96096814,-1.0239016,-0.5617886,-1.4098716,0.2609656,0.14966351,0.17292015,469,351.75
-0.59448314,-1.2367253,0.12108972,-0.038472354,-0.7412667,-0.08377404,1.7675885,1.4795934,-0.71253765,-1.2522051,0.49998826,0.94501734,1.3289293,0.46471512,-0.58835244,1.9837939,470,352.5
-0.37610435,-1.7361555,0.40286133,-0.7503302,-2.0432117,-0.25437933,0.4844619,-0.17689472,0.59128237,-1.1589868,1.754837,0.33421245,-1.2921678,-0.9659263,0.19502924,-0.2458939,471,353.25
-1.2818229,-1.3374183,0.5056096,0.02570125,-1.6489148,1.4570239,-1.751456,-0.005716479,-2.5204184,0.10975768,-0.20387411,-0.38170132,-0.6147606,-1.2783047,-0.5487366,0.43556333,472,354.0
-1.0980953,-1.3679371,-0.1510132,-0.069899134,0.92334944,-2.561897,0.6042034,0.61440295,-0.18977994,0.9935761,0.064327486,-0.57432497,0.33237383,0.24552768,0.4123045,-1.4204015,473,354.75
-1.0974425,-0.92370015,0.64319015,-1.7904038,-0.05283611,1.0435038,-0.52688897,-0.120889045,-1.1327369,0.24029733,0.6230629,0.58015233,0.26790535,0.17980385,-1.0624822,-1.1566269,474,355.5
-1.1689752,-1.9079506,0.5420573,-1.0234696,-1.0538673,-0.30981407,-0.4458919,0.83083886,-0.4226678,0.26167485,-0.37323287,0.25327528,1.1399273,-0.21172203,0.59962714,0.15055498,475,356.25
-0.76287067,-1.7523425,1.1566335,-1.4928674,-1.5272958,-0.2336981,1.0630752,0.061037242,0.8467527,-2.1255646,-0.6412623,0.4233358,0.066770904,-1.1191504,-1.0877941,-0.4735874,476,357.0
0.48623213,-0.8418377,0.8003668,-0.11974302,1.2334075,-1.1800749,-0.9533563,-0.532897,0.99840754,-0.5643692,-0.54391545,-0.048223574,0.86678135,0.09879704,1.3985841,0.33336237,477,357.75
1.2997197,-0.25901452,0.21862333,0.02010296,0.081138775,0.6106363,0.4411491,0.540879,-1.4803659,0.78206384,-1.6525072,0.10099844,0.5377023,0.1863396,0.067475714,-1.3061489,478,358.5
0.12625661,0.2699604,1.6229254,0.38047713,-0.02816885,-0.033959206,-0.32612252,0.4295262,0.14333494,0.802982,-0.052241195,-0.2178974,-0.034567684,-0.06331518,-0.5253709,-0.527008,479,359.25
-0.5674748,0.29310453,2.1062963,1.9217093,-0.8033363,-1.6253961,-1.1482849,-0.1591394,0.4480617,-0.77658474,0.88106704,0.21721683,-1.1861545,-0.97463125,-0.65852255,0.20729594,480,360.0
0.030952182,-0.27371728,0.83597547,1.7883523,0.32616094,-1.4545062,1.0857848,0.98924065,0.33032635,-0.33528528,-0.594327,0.17321199,1.5892065,0.8110964,0.90234447,-0.04004087,481,360.75
0.3838016,-0.48734802,0.33215377,0.23910433,0.43123096,-1.09726,0.8214789,-0.25163046,1.3932358,-0.5307119,1.7810222,1.7523437,-0.423239,-1.3590438,0.3169114,-1.2007751,482,361.5
-0.9913946,-0.70988387,1.3030907,0.5555669,-0.82189256,0.22541061,-1.3519598,1.7737154,-0.5514201,-0.91942686,1.32911,0.6715996,-0.6585225,-1.0809782,-0.24430321,0.36891052,483,362.25
-1.0764723,-1.1839437,0.7305062,-1.2323718,-0.71080065,-1.427096,-1.3462405,1.3316498,-0.40390238,0.34087214,-0.5747823,0.59973407,-0.86180437,-0.4712368,0.8611747,-0.06386535,484,363.0
-0.8230887,-0.9303326,0.31578055,0.3195639,0.51908296,0.21312176,1.6150172,-0.07465669,-0.0012799803,-0.12278044,-0.70039684,-1.3738209,-1.491209,-0.21070786,0.8590296,1.2935398,485,363.75
0.3424595,-0.90315336,0.24366151,0.22798727,-1.2737985,1.2608367,-0.49557957,-0.28777334,0.53171754,0.38222623,-0.67465293,0.7872921,-0.15334904,0.45530587,-0.9610829,-1.0989596,486,364.5
0.5200946,-0.55209583,1.1442281,1.1985117,0.37748042,1.3018246,0.19409165,-0.66498196,-0.49425527,-0.24117081,1.435632,-0.30541983,-0.70675755,-0.87827104,0.21802865,-0.20177843,487,365.25
-0.028205108,-0.4061813,1.1391938,-1.1587352,-0.2788337,-0.20008357,-0.59138393,-0.1723637,0.76131403,-1.3412092,0.39778215,-0.675973,-0.65856904,-0.8097723,-1.388586,0.21720777,488,366.0
1.0652392,0.2507123,1.8136797,0.45864645,0.04342419,-0.79873073,0.5662192,0.7805233,1.2419238,1.7134641,-2.6659799,-0.49321374,0.5970387,-0.022100449,1.8160892,0.94035375,489,366.75
1.0634168,0.008371765,0.9068085,0.4854451,0.7992995,-1.1036292,1.1640617,-0.9277556,-0.13019228,0.14827581,-1.3958215,-0.77235055,-0.17300121,-0.22528654,0.63769966,0.931893,490,367.5
-0.25634825,-0.6361845,1.3553705,0.06121542,0.4100876,-0.0746623,0.53903186,2.0512676,0.025805319,-0.35410476,0.96885675,-0.795486,0.44117016,-0.35984716,-0.64933014,-0.5783708,491,368.25
-1.0438882,-0.8962426,0.9612369,-0.17900221,-1.7570404,-0.48142347,-1.0513368,-0.7245703,-0.87978077,0.021672476,1.0782307,0.0940613,-1.7247095,-1.1528574,-0.5878188,0.2377447,492,369.0
-0.023282133,-0.6328451,0.57053006,-0.39442515,1.1464031,-0.1596952,0.18766099,1.4357055,-0.27821288,0.1459333,-0.42892346,0.3976173,0.3491964,0.13995543,1.3706877,-0.31989244,493,369.75
-0.73371357,-1.2108911,1.3307009,-0.7833951,0.24812229,-2.0594776,1.930887,0.8683516,-0.083838716,0.28720427,-0.12730429,0.2771415,-2.202029,-0.08650023,-0.5243664,0.1448817,494,370.5
-1.2074615,-1.7496988,0.026222253,-1.1619955,-1.9831718,-1.3014349,0.47553432,-2.684901,0.7428229,-0.102769844,0.20269024,-0.76049864,-0.20449898,-0.9636726,-0.30718008,-0.85846835,495,371.25
-2.011484,-1.8020165,1.4856898,-1.8246139,0.045030013,-0.14838046,-0.21684308,0.41016397,0.8617468,-1.1068163,-0.7605216,-0.10824493,-1.2198927,-1.80749,0.817525,-0.77325445,496,372.0
0.25188765,-1.2549994,1.5188048,-0.3030712,0.6489541,-0.0017234372,-0.22899997,0.45197064,-0.018674,0.28012568,-0.8461911,-0.021623464,-0.8601066,-1.0937116,1.0725065,0.3265905,497,372.75
-0.5343195,-1.3414072,1.1771314,0.73883146,-0.23619011,-0.12591583,1.1792107,0.2701234,1.6832885,0.54497683,-0.6426345,-0.047558475,-1.0959483,0.38308853,-0.21485288,-1.1693672,498,373.5
-0.627856,-1.1237876,0.67692465,-0.8715841,-0.98160523,1.1952862,1.1091778,-0.23888034,-0.15480906,-0.7343061,0.8651062,-0.25550258,1.4093444,-0.5144658,-0.30690804,2.0763206,499,374.25
-0.1704274,-0.1796103,1.3547589,-0.89561546,-0.10747877,-0.94195586,1.6099955,0.058139488,-1.213147,-0.8138494,-1.1302782,0.68552417,-0.33454448,-1.3754114,-0.61237204,1.4639595,500,375.0
0.5125605,0.23503555,1.1777587,0.77328,-0.5003707,-0.89888495,-0.40489465,-1.4230081,1.866897,0.25077906,0.78605026,0.1177458,0.55877316,0.11522096,0.9854269,0.3357399,501,375.75
-0.947387,-0.7237054,0.71741074,0.33934876,-0.11278691,-1.4653562,-0.20677164,-1.354147,-0.30516103,0.41402313,0.8024362,0.9031934,1.2878885,-0.106530085,-0.6399755,-1.7908123,502,376.5
-0.65111095,-0.52983296,0.70043373,0.83155316,-0.10761259,0.29945847,-0.17969589,-0.86021155,0.027908143,-0.4993631,0.021185989,-0.97542244,1.4968837,-1.0793443,-1.1201481,-1.0084002,503,377.25
-0.7183463,-0.25669545,1.4391814,0.73663664,-1.6310946,-1.4671546,-0.6785536,0.54564714,1.2320039,-0.18636854,0.15839177,0.88546,-1.6082385,-2.0548065,0.5051078,0.4913123,504,378.0
-0.31969416,-0.5521886,0.66800874,0.7304658,-0.04621208,-0.25565317,-0.13578326,1.5134181,-0.8454956,-1.3730798,-0.29383788,0.2058908,1.1107242,0.15304103,0.3764137,-0.44164652,505,378.75
-1.1952764,-1.0281501,0.99836683,-0.57943916,-2.002397,0.08199065,-0.21728946,-1.1275163,-0.68088096,-1.9372845,0.90872663,-0.15577248,1.2799656,-0.41341504,-1.5910864,-0.74745417,506,379.5
-0.9749937,-1.0019912,0.19586706,1.935196,-0.7567674,-0.81583023,1.1346006,-1.219981,-1.258335,-1.1526966,0.36261028,-0.7075343,-0.95842177,-1.6526883,-1.4348987,-0.10920237,507,380.25
-0.41551536,-0.90802336,0.7683261,0.045486126,0.046167474,-1.37304,0.16968721,2.2551115,-0.802502,0.103325695,-0.10884658,0.6499568,-0.019807229,-0.8875253,0.9568817,0.115974225,508,381.0
